feat_avg_cluster_size,feat_color_entropy,feat_density,feat_floating_potential,feat_max_chain_depth,feat_shot_pressure,level_id,medium_clear_rate,medium_eac,medium_eac_all,seed,strong_clear_rate,strong_eac,strong_eac_all,weak_clear_rate,weak_eac,weak_eac_all
1.9473684210526316,1.5240042052298124,0.4625,1.3175675675675675,11.0,0.3783783783783784,L049,0.75,21.733333333333334,26.8,1049,0.9333333333333333,19.196428571428573,20.716666666666665,0.5666666666666667,23.88235294117647,31.733333333333334
1.4090909090909092,1.40407541345106,0.3875,1.3243243243243243,9.0,0.45161290322580644,L050,0.48333333333333334,30.310344827586206,36.35,1050,0.75,30.066666666666666,33.05,0.35,33.42857142857143,39.0
1.59375,1.8607778632805392,0.6375,0.7321428571428571,6.0,0.27450980392156865,L051,0.6166666666666667,26.45945945945946,32.416666666666664,1051,0.9166666666666666,24.745454545454546,26.183333333333334,0.4666666666666667,31.607142857142858,37.15
1.6818181818181819,1.6825231410690262,0.4625,1.2702702702702702,7.0,0.3783783783783784,L052,0.6166666666666667,23.243243243243242,30.433333333333334,1052,0.8666666666666667,25.326923076923077,27.55,0.5666666666666667,29.558823529411764,34.95
1.85,1.3248959573944903,0.4625,1.378787878787879,8.0,0.3783783783783784,L053,0.5666666666666667,28.58823529411765,34.4,1053,0.8,26.770833333333332,29.816666666666666,0.38333333333333336,31.695652173913043,38.05
1.5333333333333334,1.756161829331342,0.575,0.5588235294117647,10.0,0.30434782608695654,L054,0.5666666666666667,28.441176470588236,34.31666666666667,1054,0.8833333333333333,25.830188679245282,27.716666666666665,0.4166666666666667,29.08,36.61666666666667
1.2692307692307692,1.7029775371289122,0.4125,0.6071428571428571,7.0,0.42424242424242425,L055,0.5166666666666667,25.451612903225808,33.45,1055,0.9333333333333333,23.410714285714285,24.65,0.45,26.962962962962962,35.233333333333334
1.625,1.7129192621925178,0.65,0.8660714285714286,9.0,0.2692307692307692,L056,0.6333333333333333,24.5,30.916666666666668,1056,0.9333333333333333,24.375,25.55,0.7166666666666667,27.046511627906977,31.283333333333335
1.75,1.729463319995575,0.6125,1.2258064516129032,7.0,0.2857142857142857,L057,0.8333333333333334,22.92,26.1,1057,0.9166666666666666,20.12727272727273,21.95,0.6833333333333333,26.75609756097561,31.583333333333332
2.0,1.644324882267798,0.55,1.213235294117647,7.0,0.3181818181818182,L058,0.7,20.976190476190474,27.283333333333335,1058,0.9,18.01851851851852,20.416666666666668,0.6166666666666667,26.0,32.13333333333333
1.4594594594594594,1.8776402831734211,0.675,0.6634615384615384,11.0,0.25925925925925924,L059,0.7166666666666667,22.72093023255814,28.183333333333334,1059,0.95,20.80701754385965,21.866666666666667,0.5333333333333333,23.40625,32.083333333333336
1.3333333333333333,1.9795858105179467,0.5,0.9142857142857143,10.0,0.35,L060,0.7,21.19047619047619,27.433333333333334,1060,0.9333333333333333,21.125,22.516666666666666,0.75,24.755555555555556,29.066666666666666
2.0869565217391304,1.5840890634438374,0.6,1.0096153846153846,6.0,0.2916666666666667,L061,0.7833333333333333,18.361702127659573,23.483333333333334,1061,0.9666666666666667,14.258620689655173,15.183333333333334,0.6,21.86111111111111,29.916666666666668
1.6,1.7603362767133937,0.4,1.6025641025641026,9.0,0.4375,L062,0.6166666666666667,28.0,33.36666666666667,1062,0.75,26.177777777777777,30.133333333333333,0.5333333333333333,28.53125,34.81666666666667
1.6666666666666667,1.6482705500823247,0.625,0.6666666666666666,6.0,0.28,L063,0.4666666666666667,28.714285714285715,35.8,1063,0.8,27.375,30.3,0.5333333333333333,29.90625,35.55
1.8461538461538463,1.7574047004525828,0.6,1.5833333333333333,6.0,0.2916666666666667,L064,0.5833333333333334,22.6,30.683333333333334,1064,0.9333333333333333,18.339285714285715,19.916666666666668,0.75,24.466666666666665,28.85
1.8421052631578947,1.4716774936810642,0.4375,1.1397058823529411,7.0,0.4,L065,0.5833333333333334,26.142857142857142,32.75,1065,0.9166666666666666,23.490909090909092,25.033333333333335,0.6166666666666667,27.91891891891892,33.31666666666667
1.3333333333333333,1.7128876215181605,0.5,0.6776315789473685,10.0,0.35,L066,0.65,24.871794871794872,30.866666666666667,1066,0.9,17.35185185185185,19.816666666666666,0.6333333333333333,27.07894736842105,32.55
1.75,1.81038119267244,0.525,1.3017241379310345,11.0,0.3333333333333333,L067,0.9166666666666666,9.981818181818182,12.65,1067,1.0,7.133333333333334,7.133333333333334,0.8166666666666667,20.285714285714285,24.266666666666666
1.103448275862069,1.9086089622410274,0.4,0.5641025641025641,9.0,0.4375,L068,0.7833333333333333,26.425531914893618,29.8,1068,0.8833333333333333,24.09433962264151,26.183333333333334,0.6,26.88888888888889,32.93333333333333
1.0625,1.833272872090471,0.425,0.5813953488372093,10.0,0.4117647058823529,L069,0.3,33.666666666666664,39.5,1069,0.5666666666666667,33.38235294117647,37.11666666666667,0.2833333333333333,34.76470588235294,39.95
1.52,1.8211156641201933,0.475,1.1597222222222223,5.0,0.3684210526315789,L070,0.6,27.305555555555557,33.18333333333333,1070,0.9,21.98148148148148,23.983333333333334,0.6,28.61111111111111,33.96666666666667
1.4285714285714286,1.8935368234273038,0.625,1.3166666666666667,11.0,0.28,L071,0.7166666666666667,28.0,31.966666666666665,1071,0.8666666666666667,26.576923076923077,28.633333333333333,0.5333333333333333,29.6875,35.43333333333333
1.0434782608695652,1.717090774749888,0.3,0.6818181818181818,15.0,0.5833333333333334,L072,0.5,30.5,36.25,1072,0.8166666666666667,29.755102040816325,32.0,0.6166666666666667,30.756756756756758,35.06666666666667
1.25,1.5179159574361383,0.375,0.75,11.0,0.4666666666666667,L073,0.5,30.9,36.45,1073,0.7833333333333333,30.04255319148936,32.63333333333333,0.5,31.033333333333335,36.516666666666666
1.2424242424242424,1.6792138195945814,0.5125,0.4594594594594595,10.0,0.34146341463414637,L074,0.48333333333333334,29.379310344827587,35.9,1074,0.7166666666666667,27.558139534883722,31.65,0.45,31.14814814814815,37.11666666666667
1.8461538461538463,1.822503624917162,0.6,1.5725806451612903,11.0,0.2916666666666667,L075,0.6833333333333333,27.48780487804878,32.083333333333336,1075,0.9,25.35185185185185,27.016666666666666,0.5833333333333334,27.057142857142857,33.28333333333333
1.2857142857142858,1.784201620142381,0.45,0.525,10.0,0.3888888888888889,L076,0.75,25.0,29.25,1076,0.9333333333333333,21.017857142857142,22.416666666666668,0.6,26.166666666666668,32.5
1.5277777777777777,1.6987139257570703,0.6875,0.7395833333333334,6.0,0.2545454545454545,L077,0.5333333333333333,27.65625,34.35,1077,0.9,25.01851851851852,26.716666666666665,0.4,27.458333333333332,36.18333333333333
1.5862068965517242,1.6865330781256134,0.575,1.1833333333333333,9.0,0.30434782608695654,L078,0.4666666666666667,31.821428571428573,37.25,1078,0.7333333333333333,28.795454545454547,32.31666666666667,0.48333333333333334,33.89655172413793,38.083333333333336
1.8148148148148149,1.6269675246626658,0.6125,0.8,7.0,0.2857142857142857,L079,0.6833333333333333,25.390243902439025,30.65,1079,0.9166666666666666,22.581818181818182,24.2,0.55,29.303030303030305,35.016666666666666
2.15,1.3384750923531303,0.5375,1.4852941176470589,7.0,0.32558139534883723,L080,0.7,22.071428571428573,28.05,1080,0.9333333333333333,19.0,20.533333333333335,0.6333333333333333,24.894736842105264,31.166666666666668
1.6071428571428572,1.7474882450248488,0.5625,0.8787878787878788,7.0,0.3111111111111111,L081,0.65,25.205128205128204,31.083333333333332,1081,0.8666666666666667,22.596153846153847,25.183333333333334,0.45,26.77777777777778,35.15
