feat_avg_cluster_size,feat_color_entropy,feat_density,feat_floating_potential,feat_max_chain_depth,feat_shot_pressure,level_id,medium_clear_rate,medium_eac,medium_eac_all,seed,strong_clear_rate,strong_eac,strong_eac_all,weak_clear_rate,weak_eac,weak_eac_all
1.5454545454545454,0.9975025463691153,0.2125,1.525,8.0,0.7058823529411765,L000,1.0,9.133333333333333,9.133333333333333,1000,1.0,8.85,8.85,1.0,9.366666666666667,9.366666666666667
1.565217391304348,1.584962500721156,0.45,1.0555555555555556,6.0,0.3888888888888889,L001,0.9833333333333333,15.389830508474576,15.833333333333334,1001,1.0,13.816666666666666,13.816666666666666,1.0,19.8,19.8
2.3157894736842106,1.3946169838545441,0.55,1.5777777777777777,10.0,0.3181818181818182,L002,1.0,4.9,4.9,1002,1.0,3.316666666666667,3.316666666666667,1.0,6.283333333333333,6.283333333333333
1.619047619047619,1.5837262054069745,0.425,1.1923076923076923,6.0,0.4117647058823529,L003,0.9833333333333333,19.305084745762713,19.683333333333334,1003,1.0,18.05,18.05,1.0,21.666666666666668,21.666666666666668
1.7777777777777777,1.0,0.4,1.9814814814814814,11.0,0.375,L004,1.0,9.883333333333333,9.883333333333333,1004,1.0,10.383333333333333,10.383333333333333,1.0,13.966666666666667,13.966666666666667
3.6,1.0,0.45,4.588235294117647,14.0,0.3333333333333333,L005,1.0,6.733333333333333,6.733333333333333,1005,1.0,8.616666666666667,8.616666666666667,1.0,9.533333333333333,9.533333333333333
1.1428571428571428,0.954434002924965,0.1,0.65625,5.0,1.5,L006,1.0,4.416666666666667,4.416666666666667,1006,1.0,4.016666666666667,4.016666666666667,1.0,5.75,5.75
2.7857142857142856,0.9957274520849255,0.4875,3.159090909090909,10.0,0.3076923076923077,L007,1.0,7.916666666666667,7.916666666666667,1007,1.0,7.633333333333334,7.633333333333334,1.0,8.816666666666666,8.816666666666666
1.6363636363636365,1.4955380299191112,0.45,0.5833333333333334,8.0,0.3888888888888889,L008,1.0,3.4833333333333334,3.4833333333333334,1008,1.0,2.683333333333333,2.683333333333333,1.0,4.416666666666667,4.416666666666667
1.8518518518518519,1.5775765559836066,0.625,1.2037037037037037,11.0,0.28,L009,0.9833333333333333,18.576271186440678,18.966666666666665,1009,1.0,19.283333333333335,19.283333333333335,0.9833333333333333,24.25423728813559,24.55
2.5555555555555554,1.9957808479084207,0.575,1.4852941176470589,8.0,0.34782608695652173,L010,0.8833333333333333,24.92452830188679,27.616666666666667,1010,0.9333333333333333,22.803571428571427,24.483333333333334,0.9,28.25925925925926,30.233333333333334
1.6363636363636365,1.584962500721156,0.45,0.654320987654321,5.0,0.3888888888888889,L011,0.9833333333333333,11.084745762711865,11.6,1011,1.0,10.133333333333333,10.133333333333333,1.0,12.95,12.95
2.0952380952380953,1.5820239409642765,0.55,1.3833333333333333,5.0,0.3181818181818182,L012,1.0,16.65,16.65,1012,1.0,14.85,14.85,0.95,21.982456140350877,22.983333333333334
1.3448275862068966,1.565574069793937,0.4875,0.8888888888888888,11.0,0.358974358974359,L013,0.9833333333333333,15.389830508474576,15.833333333333334,1013,0.9833333333333333,12.745762711864407,13.233333333333333,1.0,18.683333333333334,18.683333333333334
2.823529411764706,1.4171326567191826,0.6,0.6842105263157895,9.0,0.2916666666666667,L014,1.0,7.283333333333333,7.283333333333333,1014,1.0,5.583333333333333,5.583333333333333,1.0,7.933333333333334,7.933333333333334
1.4545454545454546,1.5236121855444196,0.6,1.0384615384615385,9.0,0.2916666666666667,L015,1.0,11.783333333333333,11.783333333333333,1015,1.0,11.916666666666666,11.916666666666666,0.9666666666666667,21.103448275862068,21.8
1.625,1.5844322829781465,0.65,0.6349206349206349,9.0,0.2692307692307692,L016,0.95,23.0,23.95,1016,0.95,22.43859649122807,23.416666666666668,0.9333333333333333,27.732142857142858,28.683333333333334
2.238095238095238,1.560329856697169,0.5875,1.1547619047619047,9.0,0.3404255319148936,L017,0.9666666666666667,19.396551724137932,20.35,1017,1.0,14.866666666666667,14.866666666666667,0.9333333333333333,22.803571428571427,24.483333333333334
2.526315789473684,1.3260875253642983,0.6,1.4326923076923077,9.0,0.3333333333333333,L018,1.0,5.35,5.35,1018,1.0,4.75,4.75,1.0,8.833333333333334,8.833333333333334
1.6666666666666667,1.4716774936810642,0.4375,1.0,6.0,0.4,L019,1.0,7.366666666666666,7.366666666666666,1019,1.0,7.283333333333333,7.283333333333333,0.9666666666666667,15.879310344827585,16.75
2.5,1.4595275145372444,0.5625,0.9,7.0,0.4,L020,0.9333333333333333,11.053571428571429,13.916666666666666,1020,1.0,11.283333333333333,11.283333333333333,0.8333333333333334,17.78,23.816666666666666
1.7894736842105263,1.5112103519241642,0.425,1.2717391304347827,11.0,0.47058823529411764,L021,0.85,23.58823529411765,27.25,1021,1.0,23.583333333333332,23.583333333333332,0.85,24.352941176470587,27.9
1.7777777777777777,1.5052408149441479,0.4,0.9714285714285714,11.0,0.5625,L022,0.6833333333333333,31.926829268292682,38.916666666666664,1022,0.9166666666666666,24.727272727272727,27.166666666666668,0.75,33.644444444444446,38.733333333333334
1.391304347826087,1.8186764447854777,0.4,1.0625,8.0,0.5,L023,0.6,32.388888888888886,38.63333333333333,1023,0.9166666666666666,32.54545454545455,33.833333333333336,0.5833333333333334,37.4,41.81666666666667
1.3823529411764706,1.7983012276942887,0.5875,0.7291666666666666,4.0,0.3404255319148936,L024,0.75,30.711111111111112,35.03333333333333,1024,0.9166666666666666,32.21818181818182,33.53333333333333,0.7833333333333333,35.723404255319146,38.38333333333333
2.533333333333333,1.3779630390761746,0.475,0.9333333333333333,7.0,0.47368421052631576,L025,0.9,16.87037037037037,20.583333333333332,1025,1.0,12.083333333333334,12.083333333333334,0.8666666666666667,23.596153846153847,27.65
2.2857142857142856,1.75,0.6,0.5,6.0,0.3333333333333333,L026,1.0,12.166666666666666,12.166666666666666,1026,1.0,9.5,9.5,1.0,13.55,13.55
1.7777777777777777,1.8496017527145814,0.4,1.0454545454545454,8.0,0.5,L027,0.85,29.764705882352942,32.5,1027,0.95,28.50877192982456,29.483333333333334,0.7666666666666667,32.15217391304348,35.85
1.9130434782608696,1.8148493701198407,0.55,1.0933333333333333,9.0,0.4090909090909091,L028,0.7666666666666667,34.15217391304348,38.78333333333333,1028,0.9,29.314814814814813,31.783333333333335,0.5833333333333334,38.57142857142857,45.0
2.5789473684210527,1.4821568543832009,0.6125,1.4521739130434783,9.0,0.3673469387755102,L029,0.8166666666666667,28.693877551020407,33.333333333333336,1029,1.0,17.383333333333333,17.383333333333333,0.8333333333333334,31.34,35.11666666666667
2.0,1.7321134789601134,0.5,0.873015873015873,7.0,0.5,L030,0.7,21.261904761904763,32.88333333333333,1030,0.9666666666666667,15.568965517241379,17.05,0.7833333333333333,21.4468085106383,29.8
2.5294117647058822,1.387785885923752,0.5375,1.1136363636363635,11.0,0.46511627906976744,L031,0.7,21.714285714285715,33.2,1031,1.0,16.066666666666666,16.066666666666666,0.6166666666666667,22.594594594594593,36.93333333333333
