feat_avg_cluster_size,feat_color_entropy,feat_density,feat_floating_potential,feat_max_chain_depth,feat_shot_pressure,level_id,medium_clear_rate,medium_eac,medium_eac_all,seed,strong_clear_rate,strong_eac,strong_eac_all,weak_clear_rate,weak_eac,weak_eac_all
1.6363636363636365,1.0,0.47368421052631576,1.803030303030303,10.0,0.3611111111111111,L000,1.0,9.7,9.7,20260506,1.0,8.166666666666666,8.166666666666666,1.0,13.05,13.05
2.3,1.8973172606697073,0.6052631578947368,1.423913043478261,6.0,0.43478260869565216,L001,0.9666666666666667,19.482758620689655,20.833333333333332,20260507,1.0,13.9,13.9,0.9833333333333333,18.06779661016949,18.766666666666666
1.2592592592592593,2.183667077920911,0.4473684210526316,0.4,7.0,0.6176470588235294,L002,0.8,40.25,44.8,20260508,0.9,34.2962962962963,37.166666666666664,0.7833333333333333,36.680851063829785,42.38333333333333
1.5,2.396240625180289,0.3157894736842105,0.8333333333333334,5.0,0.7083333333333334,L003,0.4,34.416666666666664,44.36666666666667,20260509,0.6,34.97222222222222,41.38333333333333,0.4,34.0,44.2
1.4210526315789473,2.545573263111497,0.35526315789473684,0.42857142857142855,8.0,0.6666666666666666,L004,0.3,28.61111111111111,46.38333333333333,20260510,0.6,34.5,42.3,0.3333333333333333,33.3,47.1
1.4827586206896552,2.1179043412820326,0.5657894736842105,0.5158730158730159,11.0,0.5116279069767442,L005,0.48333333333333334,43.0,54.88333333333333,20260511,0.9,38.0,40.8,0.4166666666666667,44.48,57.03333333333333
1.5217391304347827,2.214997302659252,0.4605263157894737,0.29064039408866993,6.0,0.5428571428571428,L006,0.26666666666666666,38.0625,51.95,20260512,0.6333333333333333,34.18421052631579,42.55,0.26666666666666666,37.375,51.766666666666666
1.1785714285714286,2.5065575750598343,0.4342105263157895,0.3020408163265306,5.0,0.6363636363636364,L007,0.3,41.05555555555556,56.416666666666664,20260513,0.48333333333333334,46.37931034482759,54.96666666666667,0.2,45.666666666666664,59.53333333333333
2.533333333333333,1.9334975949679492,0.5,1.3406593406593406,9.0,0.5789473684210527,L008,0.43333333333333335,31.192307692307693,50.916666666666664,20260514,0.7,37.142857142857146,45.8,0.36666666666666664,49.13636363636363,59.81666666666667
1.3157894736842106,2.0796275363413566,0.32894736842105265,0.8611111111111112,10.0,0.72,L009,0.38333333333333336,37.130434782608695,47.53333333333333,20260515,0.65,35.07692307692308,41.7,0.31666666666666665,42.05263157894737,50.21666666666667
